date,store_nbr,transactions
2013-05-24,51,1906
2013-05-24,54,786
2013-05-25,1,1107
2013-05-25,2,1840
2013-05-25,3,3142
2013-05-25,4,1530
2013-05-25,5,1505
2013-05-25,6,1915
2013-05-25,7,1617
2013-05-25,8,2632
2013-05-25,9,2272
2013-05-25,10,1243
2013-05-25,11,2478
2013-05-25,12,1252
2013-05-25,13,1229
2013-05-25,14,1851
2013-05-25,15,1464
2013-05-25,16,1029
2013-05-25,17,1505
2013-05-25,18,1092
2013-05-25,19,1853
2013-05-25,23,1097
2013-05-25,24,2130
2013-05-25,25,1525
2013-05-25,26,931
2013-05-25,27,1453
2013-05-25,28,1225
2013-05-25,30,677
2013-05-25,31,1382
2013-05-25,32,741
2013-05-25,33,1261
2013-05-25,34,2278
2013-05-25,35,677
2013-05-25,36,1312
2013-05-25,37,1387
2013-05-25,38,2059
2013-05-25,39,1488
2013-05-25,40,1131
2013-05-25,41,1024
2013-05-25,43,1215
2013-05-25,44,4116
2013-05-25,45,3903
2013-05-25,46,4101
2013-05-25,47,4120
2013-05-25,48,3382
2013-05-25,49,2279
2013-05-25,50,3040
2013-05-25,51,1764
2013-05-25,54,976
2013-05-26,1,411
2013-05-26,2,1656
2013-05-26,3,3012
2013-05-26,4,1553
2013-05-26,5,1489
2013-05-26,6,1897
2013-05-26,7,1247
2013-05-26,8,2421
2013-05-26,9,2155
2013-05-26,10,968
2013-05-26,11,2472
2013-05-26,12,1216
2013-05-26,13,987
2013-05-26,14,1128
2013-05-26,15,1144
2013-05-26,16,1201
2013-05-26,17,1398
2013-05-26,18,1183
2013-05-26,19,1134
2013-05-26,23,1114
2013-05-26,24,1913
2013-05-26,25,710
2013-05-26,26,1043
2013-05-26,27,1600
2013-05-26,28,1500
2013-05-26,30,622
2013-05-26,31,1359
2013-05-26,32,761
2013-05-26,33,1290
2013-05-26,34,2364
2013-05-26,35,637
2013-05-26,36,1512
2013-05-26,37,1113
2013-05-26,38,2163
2013-05-26,39,1551
2013-05-26,40,1105
2013-05-26,41,1155
2013-05-26,43,1229
2013-05-26,44,4039
2013-05-26,45,3930
2013-05-26,46,4266
2013-05-26,47,4106
2013-05-26,48,3882
2013-05-26,49,2227
2013-05-26,50,2965
2013-05-26,51,1683
2013-05-26,54,1358
2013-05-27,1,1748
2013-05-27,2,1695
2013-05-27,3,2750
2013-05-27,4,1331
2013-05-27,5,1531
2013-05-27,6,1500
2013-05-27,7,1783
2013-05-27,8,2628
2013-05-27,9,1911
2013-05-27,10,1072
2013-05-27,11,2117
2013-05-27,12,1260
2013-05-27,13,883
2013-05-27,14,1583
2013-05-27,15,1555
2013-05-27,16,935
2013-05-27,17,1295
2013-05-27,18,1372
2013-05-27,19,1188
2013-05-27,23,1087
2013-05-27,24,2351
2013-05-27,25,583
2013-05-27,26,653
2013-05-27,27,1096
2013-05-27,28,905
2013-05-27,30,631
2013-05-27,31,1114
2013-05-27,32,679
2013-05-27,33,1138
2013-05-27,34,2141
2013-05-27,35,529
2013-05-27,36,960
2013-05-27,37,1365
2013-05-27,38,1526
2013-05-27,39,1263
2013-05-27,40,1267
2013-05-27,41,722
2013-05-27,43,1233
2013-05-27,44,3455
2013-05-27,45,2961
2013-05-27,46,2769
2013-05-27,47,2982
2013-05-27,48,2284
2013-05-27,49,1686
2013-05-27,50,2271
2013-05-27,51,1545
2013-05-27,54,811
2013-05-28,1,1787
2013-05-28,2,1758
2013-05-28,3,2736
2013-05-28,4,1299
2013-05-28,5,1349
2013-05-28,6,1587
2013-05-28,7,1695
2013-05-28,8,2672
2013-05-28,9,1886
2013-05-28,10,1166
2013-05-28,11,2171
2013-05-28,12,1169
2013-05-28,13,926
2013-05-28,14,1513
2013-05-28,15,1392
2013-05-28,16,1016
2013-05-28,17,1280
2013-05-28,18,1401
2013-05-28,19,1107
2013-05-28,23,1135
2013-05-28,24,2293
2013-05-28,25,555
2013-05-28,26,659
2013-05-28,27,1123
2013-05-28,28,1064
2013-05-28,30,770
2013-05-28,31,1315
2013-05-28,32,720
2013-05-28,33,1176
2013-05-28,34,2250
2013-05-28,35,486
2013-05-28,36,1070
2013-05-28,37,1404
2013-05-28,38,1403
2013-05-28,39,1348
2013-05-28,40,1218
2013-05-28,41,775
2013-05-28,43,1182
2013-05-28,44,3407
2013-05-28,45,2712
2013-05-28,46,2687
2013-05-28,47,2928
2013-05-28,48,2155
2013-05-28,49,1557
2013-05-28,50,2166
2013-05-28,51,1479
2013-05-28,54,854
2013-05-29,1,1815
2013-05-29,2,1790
2013-05-29,3,2879
2013-05-29,4,1462
2013-05-29,5,1447
2013-05-29,6,1712
2013-05-29,7,1773
2013-05-29,8,2782
2013-05-29,9,1818
2013-05-29,10,925
2013-05-29,11,2081
2013-05-29,12,1209
2013-05-29,13,941
2013-05-29,14,1501
2013-05-29,15,1351
2013-05-29,16,940
2013-05-29,17,1182
2013-05-29,18,1302
2013-05-29,19,1175
2013-05-29,23,1172
2013-05-29,24,2642
2013-05-29,25,695
2013-05-29,26,776
2013-05-29,27,1211
2013-05-29,28,1125
2013-05-29,30,752
2013-05-29,31,1221
2013-05-29,32,730
2013-05-29,33,1196
2013-05-29,34,2240
2013-05-29,35,480
2013-05-29,36,1062
2013-05-29,37,1517
2013-05-29,38,1443
2013-05-29,39,1212
2013-05-29,40,1099
2013-05-29,41,805
2013-05-29,43,1092
2013-05-29,44,3702
2013-05-29,45,2978
2013-05-29,46,2819
2013-05-29,47,3141
2013-05-29,48,2199
2013-05-29,49,1724
2013-05-29,50,2303
2013-05-29,51,1794
2013-05-29,54,755
2013-05-30,1,1737
2013-05-30,2,1779
2013-05-30,3,2818
2013-05-30,4,1391
2013-05-30,5,1462
2013-05-30,6,1669
2013-05-30,7,1817
2013-05-30,8,2633
2013-05-30,9,2161
2013-05-30,10,1023
2013-05-30,11,2356
2013-05-30,12,1295
2013-05-30,13,930
2013-05-30,14,1568
2013-05-30,15,1390
2013-05-30,16,1075
2013-05-30,17,1328
2013-05-30,18,1483
2013-05-30,19,1199
2013-05-30,23,1168
2013-05-30,24,2506
2013-05-30,25,603
2013-05-30,26,875
2013-05-30,27,1293
2013-05-30,28,1372
2013-05-30,30,973
2013-05-30,31,1347
2013-05-30,32,1111
2013-05-30,33,1180
2013-05-30,34,2534
2013-05-30,35,527
2013-05-30,36,1216
2013-05-30,37,1370
2013-05-30,38,1504
2013-05-30,39,1301
2013-05-30,40,1223
2013-05-30,41,817
2013-05-30,43,1260
2013-05-30,44,3572
2013-05-30,45,2894
2013-05-30,46,2968
2013-05-30,47,3216
2013-05-30,48,2379
2013-05-30,49,1730
2013-05-30,50,2401
2013-05-30,51,1657
2013-05-30,54,941
2013-05-31,1,1818
2013-05-31,2,1848
2013-05-31,3,3015
2013-05-31,4,1461
2013-05-31,5,1420
2013-05-31,6,1702
2013-05-31,7,1897
2013-05-31,8,2864
2013-05-31,9,2072
2013-05-31,10,1014
2013-05-31,11,2278
2013-05-31,12,1261
2013-05-31,13,942
2013-05-31,14,1395
2013-05-31,15,1390
2013-05-31,16,868
2013-05-31,17,1139
2013-05-31,18,1319
2013-05-31,19,1056
2013-05-31,23,1197
2013-05-31,24,2565
2013-05-31,25,711
2013-05-31,26,777
2013-05-31,27,1056
2013-05-31,28,1033
2013-05-31,30,746
2013-05-31,31,1143
2013-05-31,32,781
2013-05-31,33,1010
2013-05-31,34,2489
2013-05-31,35,515
2013-05-31,36,1049
2013-05-31,37,1383
2013-05-31,38,1579
2013-05-31,39,1304
2013-05-31,40,1089
2013-05-31,41,799
2013-05-31,43,1375
2013-05-31,44,3886
2013-05-31,45,3446
2013-05-31,46,3212
2013-05-31,47,3369
2013-05-31,48,2617
2013-05-31,49,1961
2013-05-31,50,2546
2013-05-31,51,1736
2013-05-31,54,788
2013-06-01,1,1357
2013-06-01,2,2052
2013-06-01,3,3589
2013-06-01,4,1822
2013-06-01,5,1831
2013-06-01,6,2143
2013-06-01,7,1765
2013-06-01,8,3097
2013-06-01,9,3058
2013-06-01,10,1436
2013-06-01,11,3224
2013-06-01,12,1360
2013-06-01,13,1382
2013-06-01,14,2085
2013-06-01,15,1666
2013-06-01,16,1288
2013-06-01,17,1604
2013-06-01,18,1503
2013-06-01,19,2009
2013-06-01,23,1287
2013-06-01,24,2837
2013-06-01,25,947
2013-06-01,26,1369
2013-06-01,27,1511
2013-06-01,28,1660
2013-06-01,30,940
2013-06-01,31,1715
2013-06-01,32,1022
2013-06-01,33,1657
2013-06-01,34,3077
2013-06-01,35,782
2013-06-01,36,1457
2013-06-01,37,1702
2013-06-01,38,2494
2013-06-01,39,1993
2013-06-01,40,1399
2013-06-01,41,1077
2013-06-01,43,1412
2013-06-01,44,5168
2013-06-01,45,4384
2013-06-01,46,4878
2013-06-01,47,4575
2013-06-01,48,4323
2013-06-01,49,2707
2013-06-01,50,3721
2013-06-01,51,2147
2013-06-01,54,1228
2013-06-02,1,430
2013-06-02,2,2067
2013-06-02,3,3632
2013-06-02,4,1898
2013-06-02,5,1852
2013-06-02,6,2247
2013-06-02,7,1607
2013-06-02,8,2742
2013-06-02,9,2876
2013-06-02,10,1269
2013-06-02,11,3051
2013-06-02,12,1427
2013-06-02,13,1081
2013-06-02,14,1239
2013-06-02,15,1322
2013-06-02,16,1503
2013-06-02,17,1484
2013-06-02,18,1585
2013-06-02,19,1246
2013-06-02,23,1251
2013-06-02,24,2210
2013-06-02,25,619
2013-06-02,26,1200
2013-06-02,27,1807
2013-06-02,28,2030
2013-06-02,30,924
2013-06-02,31,1985
2013-06-02,32,1081
2013-06-02,33,1648
2013-06-02,34,2903
2013-06-02,35,743
2013-06-02,36,1741
2013-06-02,37,1427
2013-06-02,38,2558
2013-06-02,39,1884
2013-06-02,40,1460
2013-06-02,41,1367
2013-06-02,43,1414
2013-06-02,44,4566
2013-06-02,45,4480
2013-06-02,46,5049
2013-06-02,47,5168
2013-06-02,48,4263
2013-06-02,49,2699
2013-06-02,50,3512
2013-06-02,51,2044
2013-06-02,54,1427
2013-06-03,1,1882
2013-06-03,2,1801
2013-06-03,3,3151
2013-06-03,4,1467
2013-06-03,5,1630
2013-06-03,6,1791
2013-06-03,7,1910
2013-06-03,8,2891
2013-06-03,9,2355
2013-06-03,10,1206
2013-06-03,11,2635
2013-06-03,12,1361
2013-06-03,13,1035
2013-06-03,14,1728
2013-06-03,15,1599
2013-06-03,16,1014
2013-06-03,17,1459
2013-06-03,18,1455
2013-06-03,19,1241
2013-06-03,23,1148
2013-06-03,24,2503
2013-06-03,25,567
2013-06-03,26,838
2013-06-03,27,1193
2013-06-03,28,1091
2013-06-03,30,676
2013-06-03,31,1261
2013-06-03,32,816
2013-06-03,33,1248
2013-06-03,34,2400
2013-06-03,35,541
2013-06-03,36,934
2013-06-03,37,1448
2013-06-03,38,1642
2013-06-03,39,1392
2013-06-03,40,1301
2013-06-03,41,853
2013-06-03,43,1277
2013-06-03,44,4034
2013-06-03,45,3300
2013-06-03,46,3435
2013-06-03,47,3507
2013-06-03,48,2828
2013-06-03,49,1861
2013-06-03,50,2464
2013-06-03,51,1648
2013-06-03,54,831
2013-06-04,1,1785
2013-06-04,2,1781
2013-06-04,3,2802
2013-06-04,4,1403
2013-06-04,5,1488
2013-06-04,6,1664
2013-06-04,7,1744
2013-06-04,8,2602
2013-06-04,9,2258
2013-06-04,10,1284
2013-06-04,11,2616
2013-06-04,12,1291
2013-06-04,13,1043
2013-06-04,14,1675
2013-06-04,15,1537
2013-06-04,16,1056
2013-06-04,17,1360
2013-06-04,18,1506
2013-06-04,19,1081
2013-06-04,23,1132
2013-06-04,24,2384
2013-06-04,25,585
2013-06-04,26,770
2013-06-04,27,1108
2013-06-04,28,1045
2013-06-04,30,727
2013-06-04,31,1253
2013-06-04,32,724
2013-06-04,33,1207
2013-06-04,34,2204
2013-06-04,35,562
2013-06-04,36,1014
2013-06-04,37,1446
2013-06-04,38,1371
2013-06-04,39,1389
2013-06-04,40,1192
2013-06-04,41,734
2013-06-04,43,1122
2013-06-04,44,3563
2013-06-04,45,3144
2013-06-04,46,3228
2013-06-04,47,3347
2013-06-04,48,2520
2013-06-04,49,1714
2013-06-04,50,2374
2013-06-04,51,1569
2013-06-04,54,809
2013-06-05,1,1845
2013-06-05,2,1901
2013-06-05,3,3170
2013-06-05,4,1628
2013-06-05,5,1523
2013-06-05,6,1707
2013-06-05,7,1866
2013-06-05,8,2911
2013-06-05,9,2169
2013-06-05,10,1114
2013-06-05,11,2513
2013-06-05,12,1207
2013-06-05,13,931
2013-06-05,14,1558
2013-06-05,15,1448
2013-06-05,16,912
2013-06-05,17,1251
2013-06-05,18,1370
2013-06-05,19,1161
2013-06-05,23,1203
2013-06-05,24,2530
2013-06-05,25,692
2013-06-05,26,766
2013-06-05,27,1144
2013-06-05,28,897
2013-06-05,30,661
2013-06-05,31,1041
2013-06-05,32,659
2013-06-05,33,1116
2013-06-05,34,2091
2013-06-05,35,473
2013-06-05,36,911
2013-06-05,37,1514
2013-06-05,38,1663
2013-06-05,39,1315
2013-06-05,40,1139
2013-06-05,41,820
2013-06-05,43,1144
2013-06-05,44,4107
2013-06-05,45,3351
2013-06-05,46,3271
2013-06-05,47,3496
2013-06-05,48,2616
2013-06-05,49,1921
2013-06-05,50,2291
2013-06-05,51,1778
2013-06-05,54,810
2013-06-06,1,1815
2013-06-06,2,1702
2013-06-06,3,2767
2013-06-06,4,1359
2013-06-06,5,1339
2013-06-06,6,1606
2013-06-06,7,1782
2013-06-06,8,2613
2013-06-06,9,2123
2013-06-06,10,1100
2013-06-06,11,2567
2013-06-06,12,1288
2013-06-06,13,920
2013-06-06,14,1491
2013-06-06,15,1424
2013-06-06,16,913
2013-06-06,17,1190
2013-06-06,18,1451
2013-06-06,19,1069
2013-06-06,23,1072
2013-06-06,24,2243
2013-06-06,25,577
2013-06-06,26,702
2013-06-06,27,1133
2013-06-06,28,916
2013-06-06,30,739
2013-06-06,31,1186
2013-06-06,32,634
2013-06-06,33,1036
2013-06-06,34,2236
2013-06-06,35,471
2013-06-06,36,867
2013-06-06,37,1371
2013-06-06,38,1443
2013-06-06,39,1297
2013-06-06,40,1074
2013-06-06,41,760
2013-06-06,43,1157
2013-06-06,44,3482
2013-06-06,45,2991
2013-06-06,46,2852
2013-06-06,47,3206
2013-06-06,48,2321
2013-06-06,49,1771
2013-06-06,50,2075
2013-06-06,51,1501
2013-06-06,54,650
2013-06-07,1,1885
2013-06-07,2,1949
2013-06-07,3,3385
2013-06-07,4,1691
2013-06-07,5,1493
2013-06-07,6,1991
2013-06-07,7,2065
2013-06-07,8,2939
2013-06-07,9,2039
2013-06-07,10,1021
2013-06-07,11,2339
2013-06-07,12,1147
2013-06-07,13,950
2013-06-07,14,1492
2013-06-07,15,1322
2013-06-07,16,921
2013-06-07,17,1223
2013-06-07,18,1356
2013-06-07,19,1153
2013-06-07,23,1273
2013-06-07,24,2652
2013-06-07,25,758
2013-06-07,26,767
2013-06-07,27,1239
2013-06-07,28,867
2013-06-07,30,702
2013-06-07,31,1142
2013-06-07,32,605
2013-06-07,33,956
2013-06-07,34,2318
2013-06-07,35,467
2013-06-07,36,846
2013-06-07,37,1610
2013-06-07,38,1641
2013-06-07,39,1439
2013-06-07,40,967
2013-06-07,41,753
2013-06-07,43,1324
2013-06-07,44,3965
2013-06-07,45,3581
2013-06-07,46,3221
2013-06-07,47,3638
2013-06-07,48,2640
2013-06-07,49,2058
2013-06-07,50,2599
2013-06-07,51,1855
2013-06-07,54,770
2013-06-08,1,1279
2013-06-08,2,2029
2013-06-08,3,3436
2013-06-08,4,1701
2013-06-08,5,1545
2013-06-08,6,2064
2013-06-08,7,1719
2013-06-08,8,2977
2013-06-08,9,2502
2013-06-08,10,1277
2013-06-08,11,2757
2013-06-08,12,1279
2013-06-08,13,1229
2013-06-08,14,2007
2013-06-08,15,1517
2013-06-08,16,1128
2013-06-08,17,1417
2013-06-08,18,1309
2013-06-08,19,1926
2013-06-08,23,1211
2013-06-08,24,2343
2013-06-08,25,911
2013-06-08,26,939
2013-06-08,27,1430
2013-06-08,28,1181
2013-06-08,30,728
2013-06-08,31,1462
2013-06-08,32,733
2013-06-08,33,1276
2013-06-08,34,2650
2013-06-08,35,551
2013-06-08,36,1050
2013-06-08,37,1502
2013-06-08,38,2111
2013-06-08,39,1636
2013-06-08,40,1258
2013-06-08,41,1029
2013-06-08,43,1309
2013-06-08,44,4617
2013-06-08,45,4057
2013-06-08,46,4251
2013-06-08,47,4265
2013-06-08,48,3604
2013-06-08,49,2403
2013-06-08,50,3305
2013-06-08,51,1870
2013-06-08,54,1003
2013-06-09,1,510
2013-06-09,2,1956
2013-06-09,3,3571
2013-06-09,4,1824
2013-06-09,5,1598
2013-06-09,6,2210
2013-06-09,7,1543
2013-06-09,8,2758
2013-06-09,9,2406
2013-06-09,10,1146
2013-06-09,11,2699
2013-06-09,12,1223
2013-06-09,13,959
2013-06-09,14,1220
2013-06-09,15,1312
2013-06-09,16,1217
2013-06-09,17,1452
2013-06-09,18,1421
2013-06-09,19,1130
2013-06-09,23,1145
2013-06-09,24,2049
2013-06-09,25,583
2013-06-09,26,1039
2013-06-09,27,1768
2013-06-09,28,1649
2013-06-09,30,731
2013-06-09,31,1656
2013-06-09,32,821
2013-06-09,33,1219
2013-06-09,34,2543
2013-06-09,35,633
2013-06-09,36,1358
2013-06-09,37,1187
2013-06-09,38,2342
2013-06-09,39,1746
2013-06-09,40,1239
2013-06-09,41,1228
2013-06-09,43,1280
2013-06-09,44,4668
2013-06-09,45,4241
2013-06-09,46,4432
2013-06-09,47,4705
2013-06-09,48,4280
2013-06-09,49,2517
2013-06-09,50,3226
2013-06-09,51,1978
2013-06-09,54,1333
2013-06-10,1,1826
2013-06-10,2,1754
2013-06-10,3,2877
2013-06-10,4,1425
2013-06-10,5,1565
2013-06-10,6,1697
2013-06-10,7,1813
2013-06-10,8,2698
2013-06-10,9,2064
2013-06-10,10,1139
2013-06-10,11,2369
2013-06-10,12,1297
2013-06-10,13,921
2013-06-10,14,1612
2013-06-10,15,1578
2013-06-10,16,1036
2013-06-10,17,1387
2013-06-10,18,1502
2013-06-10,19,1203
2013-06-10,23,1139
2013-06-10,24,2367
2013-06-10,25,568
2013-06-10,26,740
2013-06-10,27,1078
2013-06-10,28,951
2013-06-10,30,736
2013-06-10,31,1209
2013-06-10,32,650
2013-06-10,33,1176
2013-06-10,34,2176
2013-06-10,35,497
2013-06-10,36,923
2013-06-10,37,1351
2013-06-10,38,1368
2013-06-10,39,1288
2013-06-10,40,1233
2013-06-10,41,714
2013-06-10,43,1202
2013-06-10,44,3559
2013-06-10,45,2985
2013-06-10,46,2904
2013-06-10,47,3196
2013-06-10,48,2340
2013-06-10,49,1675
2013-06-10,50,2324
2013-06-10,51,1552
2013-06-10,54,882
2013-06-11,1,1855
2013-06-11,2,1659
2013-06-11,3,2760
2013-06-11,4,1376
2013-06-11,5,1334
2013-06-11,6,1562
2013-06-11,7,1743
2013-06-11,8,2459
2013-06-11,9,1905
2013-06-11,10,1119
2013-06-11,11,2155
2013-06-11,12,1259
2013-06-11,13,937
2013-06-11,14,1476
2013-06-11,15,1473
2013-06-11,16,904
2013-06-11,17,1294
2013-06-11,18,1347
2013-06-11,19,1041
2013-06-11,23,1122
2013-06-11,24,2185
2013-06-11,25,527
2013-06-11,26,608
2013-06-11,27,1020
2013-06-11,28,963
2013-06-11,30,773
2013-06-11,31,1192
2013-06-11,32,642
2013-06-11,33,1114
2013-06-11,34,2077
2013-06-11,35,540
2013-06-11,36,926
2013-06-11,37,1361
2013-06-11,38,1323
2013-06-11,39,1289
2013-06-11,40,1071
2013-06-11,41,712
2013-06-11,43,1066
2013-06-11,44,2438
2013-06-11,45,2694
2013-06-11,46,2457
2013-06-11,47,2916
2013-06-11,48,1997
2013-06-11,49,1557
2013-06-11,50,2175
2013-06-11,51,1474
2013-06-11,54,759
2013-06-12,1,1863
2013-06-12,2,1722
2013-06-12,3,3099
2013-06-12,4,1537
2013-06-12,5,1383
2013-06-12,6,1684
2013-06-12,7,1821
2013-06-12,8,2924
2013-06-12,9,1847
2013-06-12,10,983
2013-06-12,11,2182
2013-06-12,12,1229
2013-06-12,13,877
2013-06-12,14,1416
2013-06-12,15,1393
2013-06-12,16,880
2013-06-12,17,1278
2013-06-12,18,1353
2013-06-12,19,1069
2013-06-12,23,1137
2013-06-12,24,2556
2013-06-12,25,689
2013-06-12,26,712
2013-06-12,27,1144
2013-06-12,28,805
2013-06-12,30,696
2013-06-12,31,1022
2013-06-12,32,566
2013-06-12,33,1010
2013-06-12,34,1917
2013-06-12,35,431
2013-06-12,36,723
2013-06-12,37,1539
2013-06-12,38,1641
2013-06-12,39,1211
2013-06-12,40,1043
2013-06-12,41,738
2013-06-12,43,1081
2013-06-12,44,4027
2013-06-12,45,3122
2013-06-12,46,2973
2013-06-12,47,3216
2013-06-12,48,2234
2013-06-12,49,1962
2013-06-12,50,2253
2013-06-12,51,1685
2013-06-12,54,713
2013-06-13,1,1711
2013-06-13,2,1686
2013-06-13,3,2749
2013-06-13,4,1275
2013-06-13,5,1260
2013-06-13,6,1515
2013-06-13,7,1714
2013-06-13,8,2696
2013-06-13,9,2021
2013-06-13,10,961
2013-06-13,11,2270
2013-06-13,12,1218
2013-06-13,13,831
2013-06-13,14,1486
2013-06-13,15,1346
2013-06-13,16,805
2013-06-13,17,1104
2013-06-13,18,1318
2013-06-13,19,1028
2013-06-13,23,1055
2013-06-13,24,2333
2013-06-13,25,624
2013-06-13,26,576
2013-06-13,27,1002
2013-06-13,28,861
2013-06-13,30,679
2013-06-13,31,1138
2013-06-13,32,558
2013-06-13,33,999
2013-06-13,34,2078
2013-06-13,35,440
2013-06-13,36,907
2013-06-13,37,1412
2013-06-13,38,1399
2013-06-13,39,1285
2013-06-13,40,932
2013-06-13,41,710
2013-06-13,43,1114
2013-06-13,44,3543
2013-06-13,45,2913
2013-06-13,46,2762
2013-06-13,47,3032
2013-06-13,48,2122
2013-06-13,49,1846
2013-06-13,50,2209
2013-06-13,51,1515
2013-06-13,54,665
2013-06-14,1,1856
2013-06-14,2,1821
2013-06-14,3,3198
2013-06-14,4,1560
2013-06-14,5,1326
2013-06-14,6,1783
2013-06-14,7,1555
2013-06-14,8,2977
2013-06-14,9,1832
2013-06-14,10,951
2013-06-14,11,2066
2013-06-14,12,1152
2013-06-14,13,858
2013-06-14,14,1319
2013-06-14,15,1347
2013-06-14,16,803
2013-06-14,17,1169
2013-06-14,18,1275
2013-06-14,19,1090
2013-06-14,23,1205
2013-06-14,24,2658
2013-06-14,25,707
2013-06-14,26,732
2013-06-14,27,1006
2013-06-14,28,829
2013-06-14,30,711
2013-06-14,31,1109
2013-06-14,32,608
2013-06-14,33,912
2013-06-14,34,2439
2013-06-14,35,480
2013-06-14,36,813
2013-06-14,37,1650
2013-06-14,38,1551
2013-06-14,39,1283
2013-06-14,40,969
2013-06-14,41,752
2013-06-14,43,1381
2013-06-14,44,4177
2013-06-14,45,3700
2013-06-14,46,3130
2013-06-14,47,3673
2013-06-14,48,2541
2013-06-14,49,2341
2013-06-14,50,2664
2013-06-14,51,1832
2013-06-14,54,643
2013-06-15,1,1356
2013-06-15,2,2265
2013-06-15,3,4205
2013-06-15,4,1928
2013-06-15,5,1761
2013-06-15,6,2435
2013-06-15,7,2097
2013-06-15,8,3077
2013-06-15,9,2603
2013-06-15,10,1355
2013-06-15,11,2577
2013-06-15,12,1423
2013-06-15,13,1396
2013-06-15,14,1961
2013-06-15,15,1528
2013-06-15,16,1263
2013-06-15,17,1679
2013-06-15,18,1475
2013-06-15,19,1954
2013-06-15,23,1445
2013-06-15,24,2972
2013-06-15,25,902
2013-06-15,26,1186
2013-06-15,27,1701
2013-06-15,28,1335
2013-06-15,30,813
2013-06-15,31,1660
2013-06-15,32,890
2013-06-15,33,1389
2013-06-15,34,3254
2013-06-15,35,677
2013-06-15,36,1147
2013-06-15,37,1755
2013-06-15,38,2305
2013-06-15,39,1858
2013-06-15,40,1256
2013-06-15,41,1187
2013-06-15,43,1247
2013-06-15,44,5511
2013-06-15,45,4975
2013-06-15,46,4876
2013-06-15,47,5102
2013-06-15,48,4209
2013-06-15,49,3179
2013-06-15,50,3727
2013-06-15,51,2560
2013-06-15,54,1085
2013-06-16,1,541
2013-06-16,2,1989
2013-06-16,3,3427
2013-06-16,4,1868
2013-06-16,5,1553
2013-06-16,6,2318
2013-06-16,7,1706
2013-06-16,8,2386
2013-06-16,9,2476
2013-06-16,10,1148
2013-06-16,11,2830
2013-06-16,12,1282
2013-06-16,13,973
2013-06-16,14,1227
2013-06-16,15,1298
2013-06-16,16,1247
2013-06-16,17,1454
2013-06-16,18,1200
2013-06-16,19,1227
2013-06-16,23,1277
2013-06-16,24,1892
2013-06-16,25,596
2013-06-16,26,1043
2013-06-16,27,1682
2013-06-16,28,1623
2013-06-16,30,708
2013-06-16,31,1542
2013-06-16,32,836
2013-06-16,33,1269
2013-06-16,34,2413
2013-06-16,35,635
2013-06-16,36,1306
2013-06-16,37,1247
2013-06-16,38,2382
2013-06-16,39,1641
2013-06-16,40,1054
2013-06-16,41,1157
2013-06-16,43,1241
2013-06-16,44,4233
2013-06-16,45,4163
2013-06-16,46,4370
2013-06-16,47,4460
2013-06-16,48,4026
2013-06-16,49,2392
2013-06-16,50,3264
2013-06-16,51,1919
2013-06-16,54,1318
2013-06-17,1,1786
2013-06-17,2,1690
2013-06-17,3,3014
2013-06-17,4,1402
2013-06-17,5,1503
2013-06-17,6,1751
2013-06-17,7,1761
2013-06-17,8,2724
2013-06-17,9,2217
2013-06-17,10,1173
2013-06-17,11,2297
2013-06-17,12,1248
2013-06-17,13,914
2013-06-17,14,1571
2013-06-17,15,1565
2013-06-17,16,1014
2013-06-17,17,1358
2013-06-17,18,1475
2013-06-17,19,1182
2013-06-17,23,1165
2013-06-17,24,2528
2013-06-17,25,559
2013-06-17,26,844
2013-06-17,27,1085
2013-06-17,28,1050
2013-06-17,30,677
2013-06-17,31,1217
2013-06-17,32,739
2013-06-17,33,1142
2013-06-17,34,2386
2013-06-17,35,578
2013-06-17,36,893
2013-06-17,37,1381
2013-06-17,38,1374
2013-06-17,39,1318
2013-06-17,40,1261
2013-06-17,41,773
2013-06-17,43,1236
2013-06-17,44,3793
2013-06-17,45,3083
2013-06-17,46,3115
2013-06-17,47,3387
2013-06-17,48,2371
2013-06-17,49,1822
2013-06-17,50,2355
2013-06-17,51,1594
2013-06-17,54,865
2013-06-18,1,1775
2013-06-18,2,1746
2013-06-18,3,2846
2013-06-18,4,1399
2013-06-18,5,1389
2013-06-18,6,1581
2013-06-18,7,1685
2013-06-18,8,2645
2013-06-18,9,2140
2013-06-18,10,1117
2013-06-18,11,2285
2013-06-18,12,1208
2013-06-18,13,954
2013-06-18,14,1488
2013-06-18,15,1422
2013-06-18,16,1006
2013-06-18,17,1289
2013-06-18,18,1503
2013-06-18,19,1092
2013-06-18,23,1143
2013-06-18,24,2401
2013-06-18,25,605
2013-06-18,26,671
2013-06-18,27,1062
2013-06-18,28,1056
2013-06-18,30,725
2013-06-18,31,1268
2013-06-18,32,732
2013-06-18,33,1161
2013-06-18,34,2232
2013-06-18,35,529
2013-06-18,36,920
2013-06-18,37,1446
2013-06-18,38,1446
2013-06-18,39,1345
2013-06-18,40,1117
2013-06-18,41,784
2013-06-18,43,1105
2013-06-18,44,3347
2013-06-18,45,3044
2013-06-18,46,2788
2013-06-18,47,3220
2013-06-18,48,2257
2013-06-18,49,1721
2013-06-18,50,2146
2013-06-18,51,1520
2013-06-18,54,818
2013-06-19,1,1783
2013-06-19,2,1719
2013-06-19,3,2957
2013-06-19,4,1401
2013-06-19,5,1313
2013-06-19,6,1661
